idMiembroSecundario,tipo
147146,Padre
147147,Egresado
147148,Invitado
147149,Egresado
147150,Padre
147151,Invitado
147152,Padre
147153,Invitado
147154,Egresado
147155,Invitado
147156,Invitado
147157,Egresado
147158,Egresado
147159,Egresado
147160,Padre
147161,Invitado
147162,Egresado
147163,Egresado
147164,Invitado
147165,Invitado
147166,Invitado
147167,Padre
147168,Egresado
147169,Padre
147170,Egresado
147171,Padre
147172,Padre
147173,Egresado
147174,Egresado
147175,Invitado
147176,Padre
147177,Invitado
147178,Padre
147179,Invitado
147180,Padre
147181,Padre
147182,Egresado
147183,Padre
147184,Padre
147185,Invitado
147186,Padre
147187,Padre
147188,Egresado
147189,Egresado
147190,Egresado
147191,Invitado
147192,Padre
147193,Invitado
147194,Padre
147195,Padre
147196,Invitado
147197,Padre
147198,Invitado
147199,Egresado
147200,Egresado
147201,Invitado
147202,Invitado
147203,Invitado
147204,Padre
147205,Padre
147206,Padre
147207,Invitado
147208,Padre
147209,Padre
147210,Egresado
147211,Egresado
147212,Padre
147213,Invitado
147214,Padre
147215,Egresado
147216,Padre
147217,Egresado
147218,Padre
147219,Invitado
147220,Invitado
147221,Padre
147222,Padre
147223,Invitado
147224,Invitado
147225,Invitado
147226,Invitado
147227,Egresado
147228,Padre
147229,Padre
147230,Invitado
147231,Padre
147232,Egresado
147233,Egresado
147234,Egresado
147235,Padre
147236,Egresado
147237,Egresado
147238,Padre
147239,Egresado
147240,Egresado
147241,Egresado
147242,Padre
147243,Invitado
147244,Invitado
147245,Padre
147246,Padre
147247,Invitado
147248,Invitado
147249,Invitado
147250,Invitado
147251,Egresado
147252,Padre
147253,Invitado
147254,Invitado
147255,Invitado
147256,Padre
147257,Invitado
147258,Invitado
147259,Egresado
147260,Egresado
147261,Padre
147262,Egresado
147263,Invitado
147264,Egresado
147265,Invitado
147266,Egresado
147267,Padre
147268,Padre
147269,Invitado
147270,Padre
147271,Egresado
147272,Egresado
147273,Egresado
147274,Padre
147275,Egresado
147276,Invitado
147277,Egresado
147278,Padre
147279,Padre
147280,Invitado
147281,Egresado
147282,Padre
147283,Egresado
147284,Egresado
147285,Egresado
147286,Invitado
147287,Invitado
147288,Invitado
147289,Invitado
147290,Invitado
147291,Invitado
147292,Padre
147293,Padre
147294,Padre
147295,Padre
147296,Invitado
147297,Egresado
147298,Egresado
147299,Invitado
147300,Invitado
147301,Invitado
147302,Invitado
147303,Egresado
147304,Egresado
147305,Padre
147306,Egresado
147307,Egresado
147308,Invitado
147309,Invitado
147310,Invitado
147311,Egresado
147312,Invitado
147313,Invitado
147314,Egresado
147315,Invitado
147316,Padre
147317,Invitado
147318,Invitado
147319,Padre
147320,Invitado
147321,Egresado
147322,Invitado
147323,Egresado
147324,Padre
147325,Invitado
147326,Padre
147327,Padre
147328,Invitado
147329,Egresado
147330,Invitado
147331,Egresado
147332,Invitado
147333,Invitado
147334,Invitado
147335,Egresado
147336,Invitado
147337,Invitado
147338,Padre
147339,Egresado
147340,Invitado
147341,Egresado
147342,Invitado
147343,Invitado
147344,Egresado
147345,Egresado
147346,Padre
147347,Padre
147348,Invitado
147349,Padre
147350,Egresado
147351,Padre
147352,Egresado
147353,Padre
147354,Invitado
147355,Padre
147356,Invitado
147357,Invitado
147358,Invitado
147359,Padre
147360,Invitado
147361,Egresado
147362,Invitado
147363,Invitado
147364,Egresado
147365,Egresado
147366,Padre
147367,Invitado
147368,Padre
147369,Invitado
147370,Invitado
147371,Egresado
147372,Egresado
147373,Egresado
147374,Padre
147375,Invitado
147376,Egresado
147377,Invitado
147378,Padre
147379,Invitado
147380,Invitado
147381,Invitado
147382,Padre
147383,Egresado
147384,Padre
147385,Invitado
147386,Padre
147387,Egresado
147388,Invitado
147389,Egresado
147390,Egresado
147391,Invitado
147392,Padre
147393,Invitado
147394,Padre
147395,Invitado
147396,Padre
147397,Egresado
147398,Padre
147399,Padre
147400,Padre
147401,Invitado
147402,Egresado
147403,Padre
147404,Invitado
147405,Padre
147406,Invitado
147407,Egresado
147408,Invitado
147409,Padre
147410,Padre
147411,Invitado
147412,Padre
147413,Invitado
147414,Egresado
147415,Padre
147416,Padre
147417,Egresado
147418,Invitado
147419,Invitado
147420,Egresado
147421,Padre
147422,Padre
147423,Invitado
147424,Egresado
147425,Egresado
147426,Egresado
147427,Invitado
147428,Padre
147429,Padre
147430,Egresado
147431,Egresado
147432,Padre
147433,Invitado
147434,Padre
147435,Padre
147436,Padre
147437,Egresado
147438,Egresado
147439,Padre
147440,Egresado
147441,Invitado
147442,Invitado
147443,Invitado
147444,Padre
147445,Padre
147446,Egresado
147447,Invitado
147448,Egresado
147449,Egresado
147450,Egresado
147451,Egresado
147452,Invitado
147453,Padre
147454,Egresado
147455,Egresado
147456,Invitado
147457,Egresado
147458,Invitado
147459,Invitado
147460,Egresado
147461,Invitado
147462,Padre
147463,Padre
147464,Invitado
147465,Invitado
147466,Invitado
147467,Invitado
147468,Invitado
147469,Invitado
147470,Padre
147471,Padre
147472,Egresado
147473,Padre
147474,Egresado
147475,Invitado
147476,Egresado
147477,Padre
147478,Egresado
147479,Invitado
147480,Padre
147481,Padre
147482,Padre
147483,Egresado
147484,Padre
147485,Padre
147486,Invitado
147487,Invitado
147488,Padre
147489,Invitado
147490,Padre
147491,Egresado
147492,Padre
147493,Invitado
147494,Invitado
147495,Padre
147496,Invitado
147497,Egresado
147498,Invitado
147499,Invitado
147500,Invitado
147501,Egresado
147502,Invitado
147503,Padre
147504,Egresado
147505,Invitado
147506,Invitado
147507,Egresado
147508,Egresado
147509,Invitado
147510,Egresado
147511,Egresado
147512,Egresado
147513,Invitado
147514,Egresado
147515,Padre
147516,Egresado
147517,Egresado
147518,Padre
147519,Egresado
147520,Padre
147521,Invitado
147522,Egresado
147523,Invitado
147524,Invitado
147525,Invitado
147526,Egresado
147527,Invitado
147528,Invitado
147529,Padre
147530,Padre
147531,Egresado
147532,Egresado
147533,Padre
147534,Padre
147535,Invitado
147536,Invitado
147537,Invitado
147538,Egresado
147539,Padre
147540,Padre
147541,Padre
147542,Padre
147543,Invitado
147544,Invitado
147545,Egresado
147546,Invitado
147547,Invitado
147548,Egresado
147549,Invitado
147550,Invitado
147551,Padre
147552,Invitado
147553,Egresado
147554,Padre
147555,Invitado
147556,Padre
147557,Egresado
147558,Padre
147559,Padre
147560,Egresado
147561,Egresado
147562,Invitado
147563,Padre
147564,Egresado
147565,Egresado
147566,Padre
147567,Egresado
147568,Egresado
147569,Egresado
147570,Egresado
147571,Invitado
147572,Padre
147573,Padre
147574,Padre
147575,Egresado
147576,Egresado
147577,Egresado
147578,Invitado
147579,Invitado
147580,Egresado
147581,Invitado
147582,Padre
147583,Egresado
147584,Egresado
147585,Invitado
147586,Padre
147587,Invitado
147588,Egresado
147589,Invitado
147590,Invitado
147591,Egresado
147592,Padre
147593,Egresado
147594,Padre
147595,Egresado
147596,Egresado
147597,Egresado
147598,Invitado
147599,Invitado
147600,Padre
147601,Egresado
147602,Padre
147603,Invitado
147604,Egresado
147605,Padre
147606,Egresado
147607,Invitado
147608,Padre
147609,Egresado
147610,Padre
147611,Egresado
147612,Invitado
147613,Egresado
147614,Egresado
147615,Invitado
147616,Invitado
147617,Invitado
147618,Egresado
147619,Invitado
147620,Egresado
147621,Invitado
147622,Egresado
147623,Invitado
147624,Egresado
147625,Invitado
147626,Padre
147627,Padre
147628,Invitado
147629,Invitado
147630,Invitado
147631,Invitado
147632,Egresado
147633,Invitado
147634,Egresado
147635,Padre
147636,Egresado
147637,Padre
147638,Egresado
147639,Invitado
147640,Egresado
147641,Padre
147642,Padre
147643,Egresado
147644,Egresado
147645,Padre
147646,Invitado
147647,Invitado
147648,Padre
147649,Padre
147650,Padre
147651,Egresado
147652,Egresado
147653,Invitado
147654,Egresado
147655,Invitado
147656,Egresado
147657,Invitado
147658,Invitado
147659,Padre
147660,Padre
147661,Invitado
147662,Invitado
147663,Invitado
147664,Padre
147665,Padre
147666,Padre
147667,Egresado
147668,Invitado
147669,Padre
147670,Invitado
147671,Padre
147672,Egresado
147673,Invitado
147674,Egresado
147675,Padre
147676,Egresado
147677,Invitado
147678,Padre
147679,Invitado
147680,Padre
147681,Egresado
147682,Padre
147683,Invitado
147684,Padre
147685,Invitado
147686,Egresado
147687,Egresado
147688,Egresado
147689,Egresado
147690,Egresado
147691,Padre
147692,Egresado
147693,Egresado
147694,Invitado
147695,Egresado
147696,Egresado
147697,Egresado
147698,Egresado
147699,Egresado
147700,Egresado
147701,Padre
147702,Padre
147703,Padre
147704,Padre
147705,Egresado
147706,Egresado
147707,Padre
147708,Padre
147709,Padre
147710,Invitado
147711,Invitado
147712,Invitado
147713,Egresado
147714,Padre
147715,Invitado
147716,Padre
147717,Egresado
147718,Padre
147719,Invitado
147720,Invitado
147721,Padre
147722,Padre
147723,Egresado
147724,Padre
147725,Egresado
147726,Padre
147727,Invitado
147728,Invitado
147729,Egresado
147730,Padre
147731,Padre
147732,Padre
147733,Egresado
147734,Invitado
147735,Invitado
147736,Padre
147737,Egresado
147738,Padre
147739,Invitado
147740,Padre
147741,Invitado
147742,Egresado
147743,Egresado
147744,Invitado
147745,Egresado
147746,Padre
147747,Invitado
147748,Padre
147749,Egresado
147750,Egresado
147751,Egresado
147752,Invitado
147753,Invitado
147754,Egresado
147755,Padre
147756,Padre
147757,Padre
147758,Egresado
147759,Padre
147760,Egresado
147761,Invitado
147762,Padre
147763,Egresado
147764,Egresado
147765,Invitado
147766,Invitado
147767,Invitado
147768,Invitado
147769,Padre
147770,Egresado
147771,Egresado
147772,Egresado
147773,Padre
147774,Padre
147775,Egresado
147776,Invitado
147777,Invitado
147778,Egresado
147779,Padre
147780,Invitado
147781,Egresado
147782,Padre
147783,Invitado
147784,Egresado
147785,Padre
147786,Padre
147787,Padre
147788,Invitado
147789,Egresado
147790,Egresado
147791,Egresado
147792,Egresado
147793,Egresado
147794,Egresado
147795,Padre
147796,Padre
147797,Padre
147798,Padre
147799,Padre
147800,Egresado
147801,Padre
147802,Padre
147803,Padre
147804,Invitado
147805,Invitado
147806,Padre
147807,Egresado
147808,Egresado
147809,Egresado
147810,Egresado
147811,Padre
147812,Invitado
147813,Egresado
147814,Invitado
147815,Padre
147816,Invitado
147817,Invitado
147818,Egresado
147819,Egresado
147820,Padre
147821,Egresado
147822,Egresado
147823,Egresado
147824,Egresado
147825,Invitado
147826,Invitado
147827,Padre
147828,Padre
147829,Padre
147830,Invitado
147831,Invitado
147832,Invitado
147833,Invitado
147834,Egresado
147835,Egresado
147836,Egresado
147837,Padre
147838,Egresado
147839,Padre
147840,Invitado
147841,Padre
147842,Invitado
147843,Padre
147844,Invitado
147845,Egresado
147846,Egresado
147847,Egresado
147848,Invitado
147849,Egresado
147850,Invitado
147851,Invitado
147852,Invitado
147853,Egresado
147854,Invitado
147855,Invitado
147856,Padre
147857,Egresado
147858,Invitado
147859,Invitado
147860,Padre
147861,Padre
147862,Invitado
147863,Invitado
147864,Invitado
147865,Egresado
147866,Egresado
147867,Invitado
147868,Egresado
147869,Egresado
147870,Padre
147871,Padre
147872,Padre
147873,Padre
147874,Padre
147875,Padre
147876,Egresado
147877,Egresado
147878,Egresado
147879,Padre
147880,Egresado
147881,Padre
147882,Padre
147883,Invitado
147884,Egresado
147885,Padre
147886,Egresado
147887,Invitado
147888,Egresado
147889,Invitado
147890,Egresado
147891,Invitado
147892,Egresado
147893,Egresado
147894,Egresado
147895,Padre
147896,Invitado
147897,Egresado
147898,Invitado
147899,Padre
147900,Egresado
147901,Invitado
147902,Egresado
147903,Egresado
147904,Padre
147905,Invitado
147906,Padre
147907,Invitado
147908,Egresado
147909,Padre
147910,Padre
147911,Egresado
147912,Padre
147913,Padre
147914,Padre
147915,Padre
147916,Egresado
147917,Egresado
147918,Padre
147919,Egresado
147920,Invitado
147921,Padre
147922,Padre
147923,Invitado
147924,Egresado
147925,Padre
147926,Invitado
147927,Padre
147928,Invitado
147929,Padre
147930,Padre
147931,Padre
147932,Padre
147933,Padre
147934,Egresado
147935,Padre
147936,Padre
147937,Egresado
147938,Padre
147939,Egresado
147940,Egresado
147941,Egresado
147942,Padre
147943,Invitado
147944,Padre
147945,Invitado
147946,Padre
147947,Invitado
147948,Egresado
147949,Padre
147950,Invitado
147951,Padre
147952,Egresado
147953,Egresado
147954,Padre
147955,Invitado
147956,Padre
147957,Padre
147958,Padre
147959,Invitado
147960,Padre
147961,Egresado
147962,Padre
147963,Padre
147964,Padre
147965,Egresado
147966,Egresado
147967,Invitado
147968,Padre
147969,Egresado
147970,Egresado
147971,Invitado
147972,Egresado
147973,Padre
147974,Egresado
147975,Padre
147976,Egresado
147977,Egresado
147978,Invitado
147979,Padre
147980,Egresado
147981,Padre
147982,Egresado
147983,Invitado
147984,Invitado
147985,Egresado
147986,Invitado
147987,Invitado
147988,Padre
147989,Egresado
147990,Egresado
147991,Egresado
147992,Egresado
147993,Padre
147994,Invitado
147995,Invitado
147996,Egresado
147997,Invitado
147998,Egresado
147999,Invitado
148000,Egresado
148001,Invitado
148002,Egresado
148003,Padre
148004,Invitado
148005,Padre
148006,Egresado
148007,Egresado
148008,Invitado
148009,Invitado
148010,Egresado
148011,Invitado
148012,Padre
148013,Invitado
148014,Padre
148015,Invitado
148016,Invitado
148017,Invitado
148018,Invitado
148019,Padre
148020,Invitado
148021,Invitado
148022,Padre
148023,Padre
148024,Invitado
148025,Padre
148026,Padre
148027,Padre
148028,Invitado
148029,Padre
148030,Padre
148031,Padre
148032,Padre
148033,Padre
148034,Padre
148035,Invitado
148036,Egresado
148037,Invitado
148038,Egresado
148039,Padre
148040,Invitado
148041,Padre
148042,Invitado
148043,Padre
148044,Invitado
148045,Padre
148046,Egresado
148047,Padre
148048,Padre
148049,Invitado
148050,Egresado
148051,Padre
148052,Padre
148053,Egresado
148054,Egresado
148055,Invitado
148056,Invitado
148057,Padre
148058,Padre
148059,Egresado
148060,Egresado
148061,Invitado
148062,Padre
148063,Egresado
148064,Padre
148065,Padre
148066,Invitado
148067,Invitado
148068,Invitado
148069,Egresado
148070,Padre
148071,Egresado
148072,Egresado
148073,Egresado
148074,Invitado
148075,Invitado
148076,Invitado
148077,Invitado
148078,Egresado
148079,Egresado
148080,Egresado
148081,Padre
148082,Egresado
148083,Egresado
148084,Invitado
148085,Padre
148086,Egresado
148087,Invitado
148088,Invitado
148089,Invitado
148090,Egresado
148091,Invitado
148092,Egresado
148093,Padre
148094,Padre
148095,Padre
148096,Padre
148097,Invitado
148098,Egresado
148099,Egresado
148100,Padre
148101,Invitado
148102,Padre
148103,Padre
148104,Padre
148105,Egresado
148106,Padre
148107,Invitado
148108,Egresado
148109,Padre
148110,Egresado
148111,Egresado
148112,Padre
148113,Egresado
148114,Egresado
148115,Egresado
148116,Padre
148117,Invitado
148118,Invitado
148119,Padre
148120,Padre
148121,Egresado
148122,Padre
148123,Padre
148124,Invitado
148125,Invitado
148126,Invitado
148127,Egresado
148128,Egresado
148129,Egresado
148130,Invitado
148131,Invitado
148132,Invitado
148133,Padre
148134,Invitado
148135,Invitado
148136,Invitado
148137,Egresado
148138,Egresado
148139,Egresado
148140,Padre
148141,Egresado
148142,Egresado
148143,Padre
148144,Egresado
148145,Egresado
148146,Invitado
148147,Padre
148148,Padre
148149,Egresado
148150,Egresado
148151,Invitado
148152,Padre
148153,Egresado
148154,Padre
148155,Padre
148156,Invitado
148157,Invitado
148158,Egresado
148159,Egresado
148160,Invitado
148161,Padre
148162,Invitado
148163,Egresado
148164,Padre
148165,Invitado
148166,Egresado
148167,Egresado
148168,Egresado
148169,Egresado
148170,Padre
148171,Invitado
148172,Invitado
148173,Invitado
148174,Invitado
148175,Egresado
148176,Invitado
148177,Egresado
148178,Padre
148179,Invitado
148180,Invitado
148181,Padre
148182,Padre
148183,Padre
148184,Padre
148185,Invitado
148186,Invitado
148187,Invitado
148188,Invitado
148189,Invitado
148190,Invitado
148191,Egresado
148192,Egresado
148193,Padre
148194,Egresado
148195,Invitado
148196,Egresado
148197,Padre
148198,Padre
148199,Invitado
148200,Egresado
148201,Padre
148202,Invitado
148203,Egresado
148204,Padre
148205,Padre
148206,Padre
148207,Invitado
148208,Invitado
148209,Egresado
148210,Egresado
148211,Invitado
148212,Padre
148213,Invitado
148214,Padre
148215,Padre
148216,Invitado
148217,Egresado
148218,Invitado
148219,Padre
148220,Padre
148221,Padre
148222,Egresado
148223,Egresado
148224,Padre
148225,Padre
148226,Padre
148227,Invitado
148228,Padre
148229,Invitado
148230,Padre
148231,Padre
148232,Invitado
148233,Padre
148234,Padre
148235,Egresado
148236,Padre
148237,Padre
148238,Padre
148239,Egresado
148240,Invitado
148241,Invitado
148242,Egresado
148243,Egresado
148244,Padre
148245,Invitado
148246,Egresado
148247,Padre
148248,Padre
148249,Egresado
148250,Egresado
148251,Egresado
148252,Egresado
148253,Invitado
148254,Padre
148255,Padre
148256,Padre
148257,Egresado
148258,Invitado
148259,Invitado
148260,Padre
148261,Invitado
148262,Egresado
148263,Egresado
148264,Invitado
148265,Padre
148266,Padre
148267,Padre
148268,Padre
148269,Egresado
148270,Egresado
148271,Egresado
148272,Invitado
148273,Padre
148274,Padre
148275,Egresado
148276,Egresado
148277,Invitado
148278,Padre
148279,Padre
148280,Invitado
148281,Invitado
148282,Invitado
148283,Padre
148284,Invitado
148285,Invitado
148286,Padre
148287,Egresado
148288,Padre
148289,Egresado
148290,Egresado
148291,Invitado
148292,Padre
148293,Padre
148294,Padre
148295,Egresado
148296,Egresado
148297,Padre
148298,Padre
148299,Padre
148300,Egresado
148301,Padre
148302,Padre
148303,Invitado
148304,Padre
148305,Egresado
148306,Invitado
148307,Egresado
148308,Invitado
148309,Invitado
148310,Egresado
148311,Invitado
148312,Egresado
148313,Invitado
148314,Egresado
148315,Egresado
148316,Padre
148317,Padre
148318,Invitado
148319,Invitado
148320,Invitado
148321,Egresado
