idAlojamiento,tipoBano,tipoHabitacion
49508,Privado,Individual
49509,Privado,Compartida
49510,Privado,Individual
49511,Publico,Individual
49512,Publico,Individual
49513,Privado,Individual
49514,Publico,Individual
49515,Publico,Compartida
49516,Publico,Individual
49517,Publico,Individual
49518,Privado,Compartida
49519,Privado,Individual
49520,Privado,Compartida
49521,Publico,Compartida
49522,Privado,Compartida
49523,Privado,Individual
49524,Publico,Individual
49525,Privado,Compartida
49526,Publico,Individual
49527,Privado,Individual
49528,Publico,Individual
49529,Privado,Individual
49530,Publico,Compartida
49531,Privado,Compartida
49532,Publico,Individual
49533,Privado,Compartida
49534,Publico,Individual
49535,Privado,Compartida
49536,Publico,Individual
49537,Publico,Compartida
49538,Publico,Individual
49539,Publico,Individual
49540,Privado,Compartida
49541,Publico,Individual
49542,Privado,Compartida
49543,Publico,Compartida
49544,Privado,Individual
49545,Publico,Individual
49546,Privado,Individual
49547,Publico,Compartida
49548,Privado,Individual
49549,Publico,Individual
49550,Publico,Compartida
49551,Privado,Compartida
49552,Publico,Individual
49553,Privado,Individual
49554,Publico,Individual
49555,Privado,Compartida
49556,Privado,Individual
49557,Privado,Individual
49558,Publico,Compartida
49559,Privado,Individual
49560,Privado,Individual
49561,Privado,Compartida
49562,Publico,Compartida
49563,Publico,Individual
49564,Privado,Compartida
49565,Publico,Compartida
49566,Privado,Individual
49567,Privado,Individual
49568,Publico,Individual
49569,Privado,Compartida
49570,Privado,Compartida
49571,Publico,Compartida
49572,Publico,Individual
49573,Publico,Individual
49574,Publico,Compartida
49575,Publico,Individual
49576,Publico,Compartida
49577,Publico,Individual
49578,Publico,Compartida
49579,Privado,Compartida
49580,Publico,Compartida
49581,Publico,Compartida
49582,Publico,Compartida
49583,Privado,Individual
49584,Publico,Compartida
49585,Privado,Compartida
49586,Publico,Compartida
49587,Publico,Individual
49588,Privado,Compartida
49589,Privado,Compartida
49590,Publico,Individual
49591,Privado,Individual
49592,Publico,Individual
49593,Publico,Compartida
49594,Privado,Compartida
49595,Publico,Individual
49596,Privado,Compartida
49597,Privado,Compartida
49598,Privado,Compartida
49599,Publico,Individual
49600,Publico,Compartida
49601,Privado,Individual
49602,Publico,Compartida
49603,Privado,Individual
49604,Publico,Individual
49605,Publico,Individual
49606,Publico,Individual
49607,Privado,Individual
49608,Publico,Individual
49609,Publico,Compartida
49610,Publico,Individual
49611,Privado,Individual
49612,Publico,Compartida
49613,Privado,Compartida
49614,Privado,Compartida
49615,Publico,Individual
49616,Publico,Individual
49617,Privado,Individual
49618,Privado,Compartida
49619,Publico,Individual
49620,Publico,Compartida
49621,Publico,Individual
49622,Publico,Individual
49623,Privado,Compartida
49624,Privado,Compartida
49625,Privado,Individual
49626,Publico,Compartida
49627,Privado,Individual
49628,Publico,Compartida
49629,Privado,Individual
49630,Privado,Compartida
49631,Publico,Compartida
49632,Publico,Compartida
49633,Publico,Compartida
49634,Privado,Compartida
49635,Publico,Compartida
49636,Publico,Individual
49637,Privado,Individual
49638,Publico,Individual
49639,Privado,Compartida
49640,Privado,Compartida
49641,Privado,Individual
49642,Privado,Individual
49643,Privado,Compartida
49644,Publico,Compartida
49645,Publico,Compartida
49646,Publico,Compartida
49647,Privado,Compartida
49648,Publico,Compartida
49649,Privado,Individual
49650,Publico,Compartida
49651,Publico,Individual
49652,Publico,Compartida
49653,Publico,Individual
49654,Privado,Compartida
49655,Publico,Compartida
49656,Publico,Individual
49657,Publico,Individual
49658,Privado,Individual
49659,Publico,Compartida
49660,Publico,Individual
49661,Privado,Individual
49662,Privado,Compartida
49663,Privado,Compartida
49664,Publico,Compartida
49665,Privado,Individual
49666,Publico,Individual
49667,Privado,Compartida
49668,Publico,Individual
49669,Publico,Individual
49670,Publico,Compartida
49671,Privado,Compartida
49672,Publico,Individual
49673,Privado,Individual
49674,Publico,Individual
49675,Publico,Individual
49676,Publico,Individual
49677,Privado,Individual
49678,Publico,Compartida
49679,Privado,Compartida
49680,Publico,Individual
49681,Privado,Compartida
49682,Privado,Compartida
49683,Publico,Compartida
49684,Privado,Compartida
49685,Publico,Compartida
49686,Privado,Compartida
49687,Privado,Compartida
49688,Publico,Individual
49689,Publico,Compartida
49690,Privado,Individual
49691,Privado,Individual
49692,Publico,Individual
49693,Privado,Individual
49694,Publico,Compartida
49695,Privado,Compartida
49696,Privado,Compartida
49697,Privado,Compartida
49698,Publico,Compartida
49699,Publico,Individual
49700,Publico,Individual
49701,Publico,Compartida
49702,Publico,Individual
49703,Privado,Individual
49704,Privado,Compartida
49705,Publico,Individual
49706,Privado,Individual
49707,Privado,Individual
49708,Privado,Individual
49709,Publico,Compartida
49710,Privado,Compartida
49711,Publico,Compartida
49712,Privado,Compartida
49713,Privado,Compartida
49714,Privado,Individual
49715,Privado,Compartida
49716,Privado,Compartida
49717,Privado,Compartida
49718,Privado,Individual
49719,Privado,Compartida
49720,Privado,Individual
49721,Publico,Individual
49722,Privado,Compartida
49723,Privado,Individual
49724,Privado,Compartida
49725,Privado,Individual
49726,Publico,Individual
49727,Publico,Compartida
49728,Publico,Compartida
49729,Publico,Individual
49730,Publico,Individual
49731,Publico,Compartida
49732,Privado,Compartida
49733,Privado,Individual
49734,Publico,Compartida
49735,Privado,Individual
49736,Privado,Individual
49737,Publico,Individual
49738,Privado,Compartida
49739,Privado,Compartida
49740,Publico,Compartida
49741,Privado,Compartida
49742,Publico,Individual
49743,Publico,Individual
49744,Publico,Compartida
49745,Publico,Individual
49746,Publico,Compartida
49747,Privado,Compartida
49748,Publico,Compartida
49749,Publico,Compartida
49750,Publico,Compartida
49751,Privado,Compartida
49752,Publico,Individual
49753,Privado,Individual
49754,Privado,Individual
49755,Publico,Individual
49756,Privado,Compartida
49757,Publico,Compartida
49758,Publico,Individual
49759,Privado,Compartida
49760,Publico,Individual
49761,Publico,Individual
49762,Privado,Individual
49763,Publico,Individual
49764,Publico,Compartida
49765,Publico,Individual
49766,Privado,Compartida
49767,Publico,Compartida
49768,Privado,Individual
49769,Privado,Individual
49770,Publico,Compartida
49771,Publico,Compartida
49772,Privado,Individual
49773,Privado,Individual
49774,Privado,Individual
49775,Publico,Individual
49776,Publico,Individual
49777,Publico,Compartida
49778,Privado,Individual
49779,Privado,Compartida
49780,Publico,Compartida
49781,Privado,Individual
49782,Privado,Compartida
49783,Publico,Compartida
49784,Publico,Individual
49785,Privado,Individual
49786,Privado,Individual
49787,Publico,Individual
49788,Privado,Compartida
49789,Publico,Compartida
49790,Privado,Compartida
49791,Privado,Compartida
49792,Privado,Compartida
49793,Privado,Compartida
49794,Privado,Compartida
49795,Publico,Individual
49796,Privado,Individual
49797,Privado,Individual
49798,Publico,Compartida
49799,Privado,Compartida
49800,Privado,Compartida
49801,Publico,Compartida
49802,Privado,Individual
49803,Privado,Individual
49804,Publico,Individual
49805,Publico,Individual
49806,Privado,Individual
49807,Privado,Compartida
49808,Privado,Compartida
49809,Publico,Compartida
49810,Publico,Individual
49811,Privado,Individual
49812,Privado,Individual
49813,Publico,Compartida
49814,Privado,Compartida
49815,Publico,Individual
49816,Privado,Individual
49817,Privado,Compartida
49818,Privado,Individual
49819,Publico,Compartida
49820,Publico,Individual
49821,Privado,Compartida
49822,Publico,Individual
49823,Publico,Individual
49824,Privado,Individual
49825,Publico,Compartida
49826,Privado,Individual
49827,Publico,Individual
49828,Privado,Compartida
49829,Privado,Compartida
49830,Privado,Compartida
49831,Privado,Individual
49832,Privado,Compartida
49833,Publico,Compartida
49834,Publico,Individual
49835,Privado,Compartida
49836,Publico,Individual
49837,Publico,Individual
49838,Publico,Compartida
49839,Privado,Individual
49840,Publico,Individual
49841,Privado,Compartida
49842,Publico,Compartida
49843,Publico,Compartida
49844,Publico,Compartida
49845,Publico,Individual
49846,Publico,Compartida
49847,Publico,Individual
49848,Privado,Compartida
49849,Privado,Compartida
49850,Publico,Compartida
49851,Privado,Compartida
49852,Privado,Compartida
49853,Privado,Compartida
49854,Privado,Individual
49855,Privado,Individual
49856,Privado,Compartida
49857,Publico,Individual
49858,Privado,Individual
49859,Privado,Compartida
49860,Publico,Compartida
49861,Privado,Individual
49862,Privado,Compartida
49863,Privado,Compartida
49864,Privado,Compartida
49865,Privado,Individual
49866,Privado,Individual
49867,Privado,Individual
49868,Publico,Compartida
49869,Publico,Individual
49870,Publico,Compartida
49871,Privado,Individual
49872,Publico,Individual
49873,Privado,Individual
49874,Publico,Compartida
49875,Privado,Individual
49876,Publico,Individual
49877,Publico,Compartida
49878,Privado,Compartida
49879,Publico,Individual
49880,Publico,Individual
49881,Privado,Individual
49882,Publico,Individual
49883,Privado,Compartida
49884,Privado,Individual
49885,Publico,Compartida
49886,Publico,Compartida
49887,Privado,Compartida
49888,Privado,Compartida
49889,Publico,Compartida
49890,Privado,Individual
49891,Publico,Individual
49892,Publico,Compartida
49893,Privado,Compartida
49894,Privado,Compartida
49895,Publico,Individual
49896,Privado,Compartida
49897,Privado,Compartida
49898,Privado,Compartida
49899,Privado,Compartida
49900,Publico,Compartida
49901,Publico,Compartida
49902,Publico,Compartida
49903,Publico,Individual
49904,Publico,Individual
49905,Privado,Individual
49906,Publico,Compartida
49907,Publico,Individual
49908,Privado,Compartida
49909,Publico,Compartida
49910,Publico,Compartida
49911,Publico,Compartida
49912,Privado,Compartida
49913,Privado,Individual
49914,Publico,Individual
49915,Publico,Individual
49916,Privado,Compartida
49917,Privado,Individual
49918,Publico,Compartida
49919,Privado,Individual
49920,Privado,Individual
49921,Privado,Individual
49922,Publico,Individual
49923,Privado,Compartida
49924,Privado,Individual
49925,Publico,Individual
49926,Publico,Compartida
49927,Publico,Individual
49928,Publico,Compartida
49929,Publico,Individual
49930,Privado,Individual
49931,Privado,Compartida
49932,Publico,Individual
49933,Publico,Compartida
49934,Privado,Compartida
49935,Publico,Compartida
49936,Publico,Individual
49937,Publico,Compartida
49938,Publico,Compartida
49939,Privado,Individual
49940,Publico,Individual
49941,Publico,Individual
49942,Publico,Compartida
49943,Publico,Compartida
49944,Publico,Compartida
49945,Publico,Individual
49946,Privado,Compartida
49947,Publico,Individual
49948,Privado,Individual
49949,Privado,Individual
49950,Publico,Individual
49951,Publico,Individual
49952,Publico,Individual
49953,Publico,Compartida
49954,Publico,Compartida
49955,Publico,Individual
49956,Publico,Compartida
49957,Privado,Compartida
49958,Publico,Individual
49959,Publico,Individual
49960,Publico,Individual
49961,Privado,Individual
49962,Publico,Individual
49963,Publico,Compartida
49964,Publico,Compartida
49965,Privado,Individual
49966,Publico,Compartida
49967,Privado,Compartida
49968,Privado,Compartida
49969,Privado,Individual
49970,Publico,Individual
49971,Publico,Compartida
49972,Publico,Individual
49973,Privado,Compartida
49974,Privado,Individual
49975,Privado,Compartida
49976,Publico,Individual
49977,Privado,Individual
49978,Publico,Compartida
49979,Publico,Individual
49980,Publico,Individual
49981,Privado,Compartida
49982,Publico,Compartida
49983,Publico,Compartida
49984,Publico,Individual
49985,Privado,Compartida
49986,Privado,Individual
49987,Privado,Individual
49988,Publico,Compartida
49989,Publico,Individual
49990,Privado,Compartida
49991,Publico,Compartida
49992,Publico,Compartida
49993,Privado,Compartida
49994,Publico,Individual
49995,Publico,Individual
49996,Publico,Individual
49997,Publico,Individual
49998,Privado,Individual
49999,Privado,Individual
50000,Publico,Individual
50001,Publico,Individual
50002,Publico,Compartida
50003,Publico,Compartida
50004,Publico,Compartida
50005,Privado,Compartida
50006,Publico,Individual
50007,Privado,Compartida
50008,Privado,Individual
50009,Publico,Individual
50010,Privado,Compartida
50011,Publico,Compartida
50012,Publico,Individual
50013,Publico,Compartida
50014,Publico,Individual
50015,Publico,Individual
50016,Privado,Individual
50017,Privado,Compartida
50018,Privado,Compartida
50019,Privado,Individual
50020,Privado,Compartida
50021,Privado,Individual
50022,Privado,Individual
50023,Publico,Compartida
50024,Publico,Compartida
50025,Privado,Compartida
50026,Privado,Individual
50027,Privado,Compartida
50028,Publico,Compartida
50029,Publico,Compartida
50030,Publico,Compartida
50031,Privado,Compartida
50032,Privado,Compartida
50033,Privado,Compartida
50034,Privado,Compartida
50035,Publico,Compartida
50036,Privado,Compartida
50037,Privado,Compartida
50038,Publico,Compartida
50039,Privado,Individual
50040,Privado,Compartida
50041,Publico,Compartida
50042,Publico,Individual
50043,Privado,Compartida
50044,Publico,Individual
50045,Privado,Individual
50046,Publico,Compartida
50047,Privado,Compartida
50048,Publico,Individual
50049,Publico,Individual
50050,Publico,Individual
50051,Publico,Compartida
50052,Publico,Individual
50053,Publico,Individual
50054,Privado,Compartida
50055,Privado,Compartida
50056,Publico,Compartida
50057,Publico,Individual
50058,Publico,Individual
50059,Publico,Compartida
50060,Publico,Compartida
50061,Publico,Individual
50062,Publico,Compartida
50063,Publico,Compartida
50064,Publico,Compartida
50065,Publico,Individual
50066,Privado,Individual
50067,Privado,Compartida
50068,Privado,Individual
50069,Publico,Compartida
50070,Publico,Individual
50071,Privado,Individual
50072,Publico,Compartida
50073,Privado,Compartida
50074,Publico,Individual
50075,Publico,Individual
50076,Privado,Individual
50077,Privado,Individual
50078,Publico,Individual
50079,Publico,Individual
50080,Publico,Compartida
50081,Publico,Compartida
50082,Privado,Compartida
50083,Publico,Individual
50084,Privado,Individual
50085,Publico,Compartida
50086,Publico,Individual
50087,Privado,Individual
50088,Privado,Individual
50089,Privado,Compartida
50090,Privado,Individual
50091,Publico,Individual
50092,Publico,Compartida
