idMiembroActivo,carnet,tipo
50236,201474394,Empleado
50237,200802265,Profesor visitante
50238,200411481,Profesor titular
50239,201020659,Profesor titular
50240,202209894,Profesor titular
50241,200637725,Profesor titular
50242,202239680,Empleado
50243,200770391,Empleado
50244,200073257,Profesor titular
50245,200464357,Profesor titular
50246,200059190,Empleado
50247,201232205,Profesor visitante
50248,200345640,Empleado
50249,201235361,Empleado
50250,200999595,Estudiante
50251,200073198,Empleado
50252,202267471,Profesor titular
50253,200531052,Profesor visitante
50254,200700897,Profesor titular
50255,201716981,Estudiante
50256,200838507,Estudiante
50257,200148521,Profesor visitante
50258,200420964,Profesor titular
50259,201837295,Profesor titular
50260,202130629,Empleado
50261,200106098,Empleado
50262,201920766,Profesor titular
50263,201268030,Estudiante
50264,202143669,Profesor visitante
50265,202274961,Profesor visitante
50266,201232452,Estudiante
50267,200308969,Estudiante
50268,200802179,Profesor visitante
50269,201725076,Profesor titular
50270,201907655,Profesor titular
50271,201275497,Empleado
50272,201629413,Empleado
50273,201251841,Profesor visitante
50274,201014472,Profesor visitante
50275,200383900,Estudiante
50276,201350565,Empleado
50277,201890575,Empleado
50278,200412333,Profesor visitante
50279,201227989,Profesor titular
50280,201645613,Profesor titular
50281,202225698,Estudiante
50282,202025266,Profesor visitante
50283,201884297,Estudiante
50284,201698549,Empleado
50285,201490633,Profesor visitante
50286,202213956,Profesor visitante
50287,202119152,Empleado
50288,200916482,Profesor visitante
50289,201294776,Profesor visitante
50290,201138236,Profesor visitante
50291,200275990,Profesor titular
50292,201648004,Empleado
50293,200306004,Profesor visitante
50294,202180955,Empleado
50295,202301363,Empleado
50296,200727106,Estudiante
50297,201480836,Estudiante
50298,200708950,Profesor titular
50299,201903010,Profesor titular
50300,200028853,Estudiante
50301,200257100,Profesor visitante
50302,201805316,Empleado
50303,200128540,Estudiante
50304,200964178,Estudiante
50305,200571421,Estudiante
50306,200559641,Empleado
50307,200549616,Profesor visitante
50308,201714936,Profesor visitante
50309,200251339,Profesor titular
50310,201021485,Empleado
50311,201200366,Empleado
50312,200214665,Empleado
50313,201760685,Estudiante
50314,200808760,Profesor visitante
50315,200820405,Estudiante
50316,201634904,Estudiante
50317,200987515,Empleado
50318,202136251,Estudiante
50319,200988103,Profesor visitante
50320,201662776,Profesor titular
50321,200299420,Profesor titular
50322,200612749,Profesor titular
50323,200122304,Profesor visitante
50324,200006731,Profesor visitante
50325,200076862,Profesor visitante
50326,200925576,Empleado
50327,200351097,Profesor titular
50328,202248173,Profesor titular
50329,200132287,Profesor titular
50330,202104769,Profesor visitante
50331,201269834,Profesor titular
50332,201151437,Profesor titular
50333,201355502,Profesor visitante
50334,202204490,Profesor titular
50335,201263174,Empleado
50336,201455370,Empleado
50337,200128181,Profesor titular
50338,201580727,Empleado
50339,201754116,Profesor visitante
50340,200517245,Profesor visitante
50341,202224160,Empleado
50342,201372173,Profesor visitante
50343,200566071,Estudiante
50344,200561647,Profesor titular
50345,200798837,Profesor visitante
50346,201215830,Profesor visitante
50347,201727899,Profesor visitante
50348,201054677,Profesor visitante
50349,200941830,Profesor titular
50350,200694078,Empleado
50351,201616805,Profesor titular
50352,200325422,Profesor visitante
50353,200831540,Empleado
50354,202213779,Profesor visitante
50355,202290076,Profesor titular
50356,200832993,Profesor titular
50357,200294302,Profesor titular
50358,201367753,Estudiante
50359,201581558,Profesor visitante
50360,201398025,Profesor visitante
50361,202251911,Estudiante
50362,201186085,Estudiante
50363,200019517,Empleado
50364,200419273,Profesor visitante
50365,201914472,Estudiante
50366,201164132,Estudiante
50367,202002809,Profesor visitante
50368,200236891,Profesor visitante
50369,200905958,Estudiante
50370,201012305,Profesor titular
50371,200549937,Estudiante
50372,201203329,Profesor titular
50373,202005919,Estudiante
50374,201392128,Empleado
50375,202084744,Estudiante
50376,201228682,Empleado
50377,200881562,Estudiante
50378,200238274,Profesor visitante
50379,201240653,Estudiante
50380,200309037,Profesor titular
50381,200135948,Profesor titular
50382,202232717,Empleado
50383,201339587,Empleado
50384,201370112,Profesor titular
50385,200805552,Profesor visitante
50386,200560463,Profesor titular
50387,200944495,Estudiante
50388,200647832,Profesor titular
50389,201542661,Empleado
50390,200713609,Estudiante
50391,200456406,Profesor visitante
50392,201940269,Estudiante
50393,201808469,Profesor visitante
50394,200888710,Estudiante
50395,202121192,Estudiante
50396,200716224,Estudiante
50397,200825339,Empleado
50398,200471438,Profesor visitante
50399,202261015,Estudiante
50400,200123118,Profesor titular
50401,200895650,Profesor titular
50402,201792147,Profesor titular
50403,200425579,Profesor visitante
50404,200795902,Profesor titular
50405,201449151,Profesor titular
50406,202086844,Profesor titular
50407,201598024,Profesor visitante
50408,200820829,Profesor visitante
50409,201064962,Estudiante
50410,201402722,Estudiante
50411,202068817,Profesor titular
50412,201670997,Profesor visitante
50413,202152553,Profesor visitante
50414,200915878,Empleado
50415,201280972,Estudiante
50416,200638927,Profesor titular
50417,201640097,Estudiante
50418,200513891,Estudiante
50419,200305519,Estudiante
50420,200172109,Profesor visitante
50421,200721859,Profesor visitante
50422,201450770,Empleado
50423,200582529,Profesor visitante
50424,202089411,Empleado
50425,202174126,Empleado
50426,201419050,Estudiante
50427,202033536,Estudiante
50428,202088129,Profesor titular
50429,201074555,Empleado
50430,201738791,Profesor titular
50431,200617679,Estudiante
50432,201084478,Empleado
50433,200758795,Estudiante
50434,200836861,Empleado
50435,201057233,Estudiante
50436,200497838,Profesor titular
50437,200938945,Profesor titular
50438,201500716,Estudiante
50439,202211588,Empleado
50440,202066258,Profesor titular
50441,201679448,Empleado
50442,201828223,Profesor titular
50443,200235340,Estudiante
50444,200436016,Profesor visitante
50445,200458376,Empleado
50446,201540112,Empleado
50447,201459701,Profesor titular
50448,200105171,Empleado
50449,200920437,Profesor titular
50450,201581960,Empleado
50451,202284308,Profesor titular
50452,200885798,Profesor visitante
50453,200652580,Profesor visitante
50454,200149130,Empleado
50455,200661585,Profesor visitante
50456,200898676,Estudiante
50457,200598760,Empleado
50458,201960991,Estudiante
50459,200989687,Profesor titular
50460,200933029,Profesor visitante
50461,201404914,Estudiante
50462,201806402,Profesor visitante
50463,201804947,Empleado
50464,200094237,Profesor titular
50465,201742817,Profesor titular
50466,200396118,Profesor visitante
50467,201137015,Estudiante
50468,201944563,Profesor visitante
50469,201221641,Estudiante
50470,201383022,Profesor visitante
50471,201876719,Empleado
50472,200082417,Empleado
50473,200312861,Estudiante
50474,201949955,Profesor titular
50475,200557772,Empleado
50476,201010259,Profesor titular
50477,200600496,Empleado
50478,202044513,Profesor titular
50479,201093029,Profesor titular
50480,201823831,Estudiante
50481,200405742,Empleado
50482,201935394,Estudiante
50483,202129519,Profesor titular
50484,201317706,Profesor visitante
50485,201320783,Profesor titular
50486,201423268,Empleado
50487,200269450,Profesor titular
50488,200694228,Profesor titular
50489,201563527,Profesor visitante
50490,201785467,Empleado
50491,201425714,Empleado
50492,200571506,Profesor visitante
50493,200535037,Profesor visitante
50494,200205291,Estudiante
50495,201730787,Empleado
50496,200559398,Empleado
50497,200610450,Profesor visitante
50498,201767399,Profesor visitante
50499,200851309,Estudiante
50500,201166801,Empleado
50501,201814021,Profesor visitante
50502,201444625,Profesor visitante
50503,202035848,Profesor visitante
50504,201015224,Empleado
50505,200215296,Profesor visitante
50506,201117646,Empleado
50507,201756708,Estudiante
50508,200244000,Profesor titular
50509,200812117,Estudiante
50510,201723801,Empleado
50511,201076600,Empleado
50512,200978793,Estudiante
50513,201869768,Empleado
50514,200677722,Estudiante
50515,201293668,Profesor titular
50516,202163765,Empleado
50517,201146874,Profesor titular
50518,201065155,Profesor titular
50519,201648931,Empleado
50520,201179140,Estudiante
50521,201790294,Profesor titular
50522,200211123,Estudiante
50523,201206357,Estudiante
50524,201416434,Estudiante
50525,201723335,Estudiante
50526,200168467,Empleado
50527,201612496,Estudiante
50528,201050575,Profesor titular
50529,201411634,Profesor titular
50530,201402883,Profesor visitante
50531,200697417,Empleado
50532,200535238,Profesor visitante
50533,201008926,Empleado
50534,201108465,Empleado
50535,200751136,Profesor visitante
50536,200528582,Empleado
50537,201426706,Profesor visitante
50538,200709111,Profesor visitante
50539,200234113,Empleado
50540,201113951,Estudiante
50541,202024421,Profesor visitante
50542,201028728,Profesor titular
50543,200920370,Profesor titular
50544,202223204,Profesor visitante
50545,202231804,Estudiante
50546,200330980,Profesor visitante
50547,201904234,Empleado
50548,200645856,Empleado
50549,201283052,Profesor titular
50550,201929444,Profesor visitante
50551,201606832,Estudiante
50552,201044152,Estudiante
50553,202002226,Profesor titular
50554,200288330,Empleado
50555,200893386,Profesor titular
50556,200656715,Empleado
50557,200878526,Profesor titular
50558,200136140,Empleado
50559,201780041,Profesor titular
50560,202046266,Estudiante
50561,202227584,Empleado
50562,201186229,Profesor titular
50563,200504387,Profesor visitante
50564,201310137,Profesor titular
50565,201676643,Estudiante
50566,201751917,Estudiante
50567,201684676,Profesor titular
50568,200444101,Profesor visitante
50569,200671696,Profesor visitante
50570,202120285,Profesor visitante
50571,200600772,Profesor visitante
50572,201994994,Estudiante
50573,200770759,Profesor titular
50574,200879932,Empleado
50575,202296885,Profesor visitante
50576,201925077,Profesor visitante
50577,201055213,Profesor titular
50578,201778936,Profesor visitante
50579,200973127,Profesor titular
50580,201274244,Estudiante
50581,200674007,Profesor titular
50582,200337241,Profesor visitante
50583,200366443,Profesor visitante
50584,200922288,Empleado
50585,201709361,Profesor visitante
50586,202276760,Profesor visitante
50587,200298385,Profesor titular
50588,200167048,Empleado
50589,201042224,Empleado
50590,202051947,Profesor visitante
50591,200347928,Estudiante
50592,200944234,Profesor titular
50593,201256523,Profesor titular
50594,202246096,Profesor visitante
50595,200468373,Estudiante
50596,201636760,Profesor titular
50597,200684314,Profesor titular
50598,201607700,Profesor titular
50599,201763182,Empleado
50600,200775388,Profesor visitante
50601,200625949,Profesor titular
50602,201630639,Profesor visitante
50603,200883543,Profesor titular
50604,200249265,Profesor titular
50605,200865057,Profesor visitante
50606,201942868,Estudiante
50607,201408958,Profesor titular
50608,201762069,Profesor titular
50609,201137989,Profesor visitante
50610,201634611,Profesor titular
50611,200882950,Estudiante
50612,201928075,Estudiante
50613,200226995,Profesor visitante
50614,201193795,Empleado
50615,201179205,Profesor titular
50616,200573607,Profesor visitante
50617,200485692,Estudiante
50618,201311197,Profesor titular
50619,201249028,Estudiante
50620,200329355,Profesor titular
50621,200183819,Estudiante
50622,200721124,Estudiante
50623,201404912,Profesor visitante
50624,200053358,Estudiante
50625,201646325,Profesor visitante
50626,202058872,Profesor titular
50627,202019455,Profesor visitante
50628,201663922,Estudiante
50629,201018179,Empleado
50630,200861140,Profesor titular
50631,201935226,Profesor titular
50632,200219320,Empleado
50633,200871706,Profesor titular
50634,201303225,Profesor visitante
50635,201070610,Empleado
50636,201248294,Estudiante
50637,200961317,Empleado
50638,201095288,Profesor visitante
50639,202247566,Profesor titular
50640,202291316,Profesor visitante
50641,200446679,Profesor titular
50642,200955774,Empleado
50643,200608620,Profesor titular
50644,201299164,Profesor titular
50645,202227790,Profesor visitante
50646,202004720,Estudiante
50647,200320468,Profesor visitante
50648,200191590,Profesor titular
50649,200365328,Profesor titular
50650,201175842,Profesor visitante
50651,200224245,Profesor titular
50652,200343502,Profesor visitante
50653,201483141,Profesor titular
50654,200056328,Empleado
50655,201024715,Profesor visitante
50656,200665227,Empleado
50657,200136229,Profesor titular
50658,202214255,Empleado
50659,202044102,Estudiante
50660,201728128,Profesor visitante
50661,200658068,Estudiante
50662,202203759,Profesor titular
50663,202118044,Empleado
50664,201793989,Profesor visitante
50665,200559657,Profesor visitante
50666,200280865,Empleado
50667,202308431,Empleado
50668,200894576,Profesor titular
50669,200678244,Empleado
50670,201047006,Profesor visitante
50671,201141885,Empleado
50672,201284514,Profesor visitante
50673,201605723,Profesor titular
50674,202046584,Estudiante
50675,201788797,Empleado
50676,201431535,Empleado
50677,200213686,Estudiante
50678,201579150,Estudiante
50679,200413949,Profesor titular
50680,201873280,Empleado
50681,200757492,Profesor titular
50682,200850803,Estudiante
50683,200545111,Profesor visitante
50684,201339421,Empleado
50685,201061636,Profesor visitante
50686,201243759,Estudiante
50687,201876418,Empleado
50688,200609740,Empleado
50689,200081370,Estudiante
50690,200201475,Estudiante
50691,201997989,Profesor visitante
50692,200951061,Empleado
50693,200587608,Empleado
50694,201232541,Profesor titular
50695,200153109,Estudiante
50696,200831796,Profesor titular
50697,202259312,Estudiante
50698,200290961,Estudiante
